"scientific_name";"SampleID";"url";"image_url";"quality_grade";"observed_on";"year";"latitude";"longitude";"positional_accuracy";"place_guess";"user_login";"flora"
"Isodontia mexicana";213435219;"https://www.inaturalist.org/observations/213435219";"https://inaturalist-open-data.s3.amazonaws.com/photos/377187920/original.jpeg";"research";"2017-07-10";2017;43.6981216335;7.0135039517;4;"06140 Tourrettes-sur-Loup, France";"mathieu_pelissie";"k-southwestern-europe"
"Isodontia mexicana";8910498;"https://www.inaturalist.org/observations/8910498";"https://inaturalist-open-data.s3.amazonaws.com/photos/11994285/original.jpg";"research";"2017-07-09";2017;46.5224630091;6.5708394349;4;"Chavannes-près-Renens, Suisse";"nicz";"k-middle-europe"
"Isodontia mexicana";70389165;"https://www.inaturalist.org/observations/70389165";"https://inaturalist-open-data.s3.amazonaws.com/photos/114420981/original.jpg";"research";"2017-07-09";2017;50.1246859436;8.5827284325;31;"Frankfurt am Main West, Frankfurt am Main, Deutschland";"cryptomys";"k-middle-europe"
"Isodontia mexicana";90809878;"https://www.inaturalist.org/observations/90809878";"https://inaturalist-open-data.s3.amazonaws.com/photos/150116595/original.jpg";"research";"2017-07-08";2017;40.6426365916;-73.9681384844;4;"Flatbush, Brooklyn, NY, USA";"xris";"k-northeastern-u-s-a"
"Isodontia mexicana";6890435;"https://www.inaturalist.org/observations/6890435";"https://inaturalist-open-data.s3.amazonaws.com/photos/8790428/original.jpeg";"research";"2017-07-02";2017;44.3496730875;-89.759485982;2064;"4900-4910 Hunters Ridge Drive Wisconsin Rapids, WI 54494";"crontl72";"k-north-central-u-s-a"
"Isodontia mexicana";27653635;"https://www.inaturalist.org/observations/27653635";"https://inaturalist-open-data.s3.amazonaws.com/photos/43047226/original.jpeg";"research";"2017-07-01";2017;42.5939168;-86.1017009;NA;"Allegan County, US-MI, US";"bill-icbugs-lucas";"k-northeastern-u-s-a"
"Isodontia mexicana";6855719;"https://www.inaturalist.org/observations/6855719";"https://inaturalist-open-data.s3.amazonaws.com/photos/8736210/original.jpg";"research";"2017-06-29";2017;44.465671;-93.183224;NA;"Northfield, Minnesota, United States";"scottking";"k-north-central-u-s-a"
"Isodontia mexicana";190208921;"https://www.inaturalist.org/observations/190208921";"https://inaturalist-open-data.s3.amazonaws.com/photos/333373476/original.jpg";"research";"2017-06-23";2017;45.5955602648;-73.6073679643;1;"Saint-Léonard, Montréal, QC, Canada";"robert_thibault";"k-eastern-canada"
"Isodontia mexicana";6683162;"https://www.inaturalist.org/observations/6683162";"https://inaturalist-open-data.s3.amazonaws.com/photos/8472145/original.jpg";"research";"2017-06-15";2017;32.9322842478;-96.4792749265;490;"Texas, US";"tfandre";"k-south-central-u-s-a"
"Isodontia mexicana";6739683;"https://www.inaturalist.org/observations/6739683";"https://inaturalist-open-data.s3.amazonaws.com/photos/8558510/original.jpeg";"research";"2017-06-08";2017;33.0939283333;-96.6413983333;NA;"Allen, TX, USA";"butterflies4fun";"k-south-central-u-s-a"
"Isodontia mexicana";10454980;"https://www.inaturalist.org/observations/10454980";"https://inaturalist-open-data.s3.amazonaws.com/photos/14535076/original.jpeg";"research";"2017-06-01";2017;35.2117604;-97.5018827;220;"530 Stone Well Dr, Norman, OK 73072, USA";"ehjalmarson";"k-north-central-u-s-a"
"Isodontia mexicana";19986696;"https://www.inaturalist.org/observations/19986696";"https://inaturalist-open-data.s3.amazonaws.com/photos/30846329/original.jpg";"research";"2017-05-31";2017;41.8009876555;2.7544660707;13242;"Girona, ES-CT, ES";"orlandof";"k-southwestern-europe"
"Isodontia mexicana";6552587;"https://www.inaturalist.org/observations/6552587";"https://inaturalist-open-data.s3.amazonaws.com/photos/8308105/original.jpg";"research";"2017-05-30";2017;32.8648616264;-96.6688381166;195;"Texas, US";"tfandre";"k-south-central-u-s-a"
"Isodontia mexicana";6349459;"https://www.inaturalist.org/observations/6349459";"https://inaturalist-open-data.s3.amazonaws.com/photos/8004287/original.jpeg";"research";"2017-05-24";2017;32.3117732008;-97.0121487742;977;"Maypearl, TX, USA";"cgritz";"k-south-central-u-s-a"
"Isodontia mexicana";6325491;"https://www.inaturalist.org/observations/6325491";"https://inaturalist-open-data.s3.amazonaws.com/photos/7967293/original.jpg";"research";"2017-05-20";2017;32.9543213325;-96.9093960793;169;"Texas, US";"tfandre";"k-south-central-u-s-a"
"Isodontia mexicana";5967365;"https://www.inaturalist.org/observations/5967365";"https://inaturalist-open-data.s3.amazonaws.com/photos/7456623/original.jpeg";"research";"2017-04-21";2017;32.883168;-97.280552;17;"Arcadia Trail Park, Fort Worth, TX";"taogirl";"k-south-central-u-s-a"
"Isodontia mexicana";5739122;"https://www.inaturalist.org/observations/5739122";"https://inaturalist-open-data.s3.amazonaws.com/photos/7119439/original.jpeg";"research";"2017-04-15";2017;32.3114105;-97.0149292;5811;"Maypearl, TX, USA";"cgritz";"k-south-central-u-s-a"
"Isodontia mexicana";5695688;"https://www.inaturalist.org/observations/5695688";"https://inaturalist-open-data.s3.amazonaws.com/photos/7054897/original.jpeg";"research";"2017-04-14";2017;33.0937033333;-96.6415533333;NA;"Allen, TX, USA";"butterflies4fun";"k-south-central-u-s-a"
"Isodontia mexicana";10787634;"https://www.inaturalist.org/observations/10787634";"https://inaturalist-open-data.s3.amazonaws.com/photos/15094427/original.jpeg";"research";"2017-03-29";2017;30.2087432673;-97.8864991665;65;"Circle C North, Austin, TX 78749, USA";"centratex";"k-south-central-u-s-a"
"Isodontia mexicana";4335793;"https://www.inaturalist.org/observations/4335793";"https://inaturalist-open-data.s3.amazonaws.com/photos/5206187/original.jpg";"research";"2016-10-10";2016;30.4101972222;-97.7555027778;100;"Great Hills Park, Austin, Travis Co., TX";"gcwarbler";"k-south-central-u-s-a"
"Isodontia mexicana";4295854;"https://www.inaturalist.org/observations/4295854";"https://static.inaturalist.org/photos/5153187/original.jpg";"research";"2016-10-06";2016;45.158802835;8.3013616667;667;"15020, Camino, Piemonte, IT";"paolapalazzolo";"k-southeastern-europe"
"Isodontia mexicana";4235969;"https://www.inaturalist.org/observations/4235969";"https://inaturalist-open-data.s3.amazonaws.com/photos/5061219/original.jpg";"research";"2016-09-29";2016;44.4434090503;10.0041648913;73;"Emilia-Romagna, IT";"fausto";"k-southeastern-europe"
"Isodontia mexicana";21257076;"https://www.inaturalist.org/observations/21257076";"https://static.inaturalist.org/photos/32864782/original.jpg";"research";"2016-09-27";2016;50.1263734901;8.6589997966;15;"Innenstadt, Frankfurt am Main, Deutschland";"bjakobus";"k-middle-europe"
"Isodontia mexicana";19676023;"https://www.inaturalist.org/observations/19676023";"https://inaturalist-open-data.s3.amazonaws.com/photos/30305101/original.jpg";"research";"2016-09-20";2016;44.900528;-93.475731;183;"Lake Shore Ave, Minnetonka, MN 55345, USA";"heatherholm";"k-north-central-u-s-a"
"Isodontia mexicana";10391276;"https://www.inaturalist.org/observations/10391276";"https://inaturalist-open-data.s3.amazonaws.com/photos/14424950/original.jpeg";"research";"2016-09-05";2016;43.2249038936;-79.7632500529;4;"Stoney Creek, Hamilton, ON, Canada";"eric224";"k-eastern-canada"
"Isodontia mexicana";27193611;"https://www.inaturalist.org/observations/27193611";"https://static.inaturalist.org/photos/42286164/original.jpg";"research";"2016-09-04";2016;45.0684261846;-75.0093336311;189;"Lunenburg, Ontario Canada";"ravensunstar";"k-eastern-canada"
"Isodontia mexicana";45696509;"https://www.inaturalist.org/observations/45696509";"https://static.inaturalist.org/photos/72470555/original.jpg";"research";"2016-09-01";2016;30.225941218;-97.9350487454;2;"Texas, US";"backyardmacrophotos";"k-south-central-u-s-a"
"Isodontia mexicana";54761359;"https://www.inaturalist.org/observations/54761359";"https://inaturalist-open-data.s3.amazonaws.com/photos/87154570/original.jpg";"research";"2016-09-01";2016;43.4449083333;11.0352888333;NA;"San Gimignano, Tuscany, IT";"tipi_girl";"k-southeastern-europe"
"Isodontia mexicana";68421653;"https://www.inaturalist.org/observations/68421653";"https://inaturalist-open-data.s3.amazonaws.com/photos/110783790/original.jpeg";"research";"2016-08-28";2016;48.6322828408;2.3312536222;2;"91700 Sainte-Geneviève-des-Bois, France";"berzou";"k-southwestern-europe"
"Isodontia mexicana";291821485;"https://www.inaturalist.org/observations/291821485";"https://inaturalist-open-data.s3.amazonaws.com/photos/525080604/original.jpg";"research";"2016-08-26";2016;47.5861353999;7.5656161085;2344;"68300 Saint-Louis, France";"vincent473";"k-southwestern-europe"
"Isodontia mexicana";31533475;"https://www.inaturalist.org/observations/31533475";"https://inaturalist-open-data.s3.amazonaws.com/photos/49361285/original.jpeg";"research";"2016-08-22";2016;41.4379034478;-72.5409389287;10667;"Haddam, CT 06438, USA";"rubanh";"k-northeastern-u-s-a"
"Isodontia mexicana";3944311;"https://www.inaturalist.org/observations/3944311";"https://inaturalist-open-data.s3.amazonaws.com/photos/4646928/original.jpg";"research";"2016-08-22";2016;28.864457;-97.025325;15;"405 Woodway Dr, Victoria, TX";"phm8871";"k-south-central-u-s-a"
"Isodontia mexicana";3918871;"https://www.inaturalist.org/observations/3918871";"https://inaturalist-open-data.s3.amazonaws.com/photos/4610027/original.jpg";"research";"2016-08-19";2016;44.0096244812;-96.3206558228;NA;"2-98 North Reservation Avenue Pipestone, MN 56164";"suezq";"k-north-central-u-s-a"
"Isodontia mexicana";3919014;"https://www.inaturalist.org/observations/3919014";"https://inaturalist-open-data.s3.amazonaws.com/photos/4610244/original.jpeg";"research";"2016-08-19";2016;44.009929;-96.320577;NA;"Pipestone National Monument";"schmit";"k-north-central-u-s-a"
"Isodontia mexicana";130923962;"https://www.inaturalist.org/observations/130923962";"https://inaturalist-open-data.s3.amazonaws.com/photos/222714578/original.jpg";"research";"2016-08-18";2016;42.0284418;2.0731076;170;"08515 Sant Martí d'Albars, Barcelona, Espanya";"jordiclavell";"k-southwestern-europe"
"Isodontia mexicana";305516992;"https://www.inaturalist.org/observations/305516992";"https://inaturalist-open-data.s3.amazonaws.com/photos/550861785/original.jpg";"research";"2016-08-17";2016;48.5123803087;7.7189630068;31;"67400 Illkirch-Graffenstaden, France";"jipe67";"k-southwestern-europe"
"Isodontia mexicana";174235865;"https://www.inaturalist.org/observations/174235865";"https://inaturalist-open-data.s3.amazonaws.com/photos/302676706/original.jpeg";"research";"2016-08-15";2016;47.6140583333;7.9624305556;10;"79736 Rickenbach, Deutschland";"engelra1";"k-middle-europe"
"Isodontia mexicana";3866475;"https://www.inaturalist.org/observations/3866475";"https://inaturalist-open-data.s3.amazonaws.com/photos/4532455/original.jpg";"research";"2016-08-12";2016;42.169039;-82.814557;220;"Talbot Street South Essex, Ontario";"marknenadov";"k-eastern-canada"
"Isodontia mexicana";11013073;"https://www.inaturalist.org/observations/11013073";"https://inaturalist-open-data.s3.amazonaws.com/photos/15524040/original.jpg";"research";"2016-08-10";2016;43.5224767792;-79.8816776276;122;"Milton, ON, Canada";"eric224";"k-eastern-canada"
"Isodontia mexicana";21134266;"https://www.inaturalist.org/observations/21134266";"https://inaturalist-open-data.s3.amazonaws.com/photos/32665473/original.jpg";"research";"2016-08-09";2016;43.0768718493;-89.3844098698;32;"Childrens Museum Rooftop Madison, WI, USA";"rayrob";"k-north-central-u-s-a"
"Isodontia mexicana";3833993;"https://www.inaturalist.org/observations/3833993";"https://inaturalist-open-data.s3.amazonaws.com/photos/4485945/original.jpeg";"research";"2016-08-07";2016;41.9447296332;-88.1914205222;30;"Illinois, US";"molanic";"k-north-central-u-s-a"
"Isodontia mexicana";16152896;"https://www.inaturalist.org/observations/16152896";"https://inaturalist-open-data.s3.amazonaws.com/photos/24213196/original.jpeg";"research";"2016-08-07";2016;41.4130877;-73.8650795;187;"392 Dennytown Rd, Putnam Valley, NY 10579, USA";"edanko";"k-northeastern-u-s-a"
"Isodontia mexicana";21134257;"https://www.inaturalist.org/observations/21134257";"https://inaturalist-open-data.s3.amazonaws.com/photos/32665434/original.jpg";"research";"2016-08-04";2016;43.0768792869;-89.3843843888;37;"Childrens Museum Rooftop Madison, WI, USA";"rayrob";"k-north-central-u-s-a"
"Isodontia mexicana";64779208;"https://www.inaturalist.org/observations/64779208";"https://inaturalist-open-data.s3.amazonaws.com/photos/104204135/original.jpg";"research";"2016-07-31";2016;48.6322501728;2.3312135706;8;"91700 Sainte-Geneviève-des-Bois, France";"berzou";"k-southwestern-europe"
"Isodontia mexicana";3763218;"https://www.inaturalist.org/observations/3763218";"https://inaturalist-open-data.s3.amazonaws.com/photos/4383945/original.jpeg";"research";"2016-07-28";2016;37.4203701964;-122.081950306;15;"Mountain View, California, USA";"sea-kangaroo";"k-southwestern-u-s-a"
"Isodontia mexicana";69037874;"https://www.inaturalist.org/observations/69037874";"https://inaturalist-open-data.s3.amazonaws.com/photos/111932295/original.jpeg";"research";"2016-07-27";2016;39.34655209;-84.5876131456;299;"Ohio, US";"whateverwatcher";"k-northeastern-u-s-a"
"Isodontia mexicana";10551349;"https://www.inaturalist.org/observations/10551349";"https://inaturalist-open-data.s3.amazonaws.com/photos/14694906/original.jpg";"research";"2016-07-26";2016;43.526637;-80.23869;33;"Guelph, Ontario";"ryanhodnett";"k-eastern-canada"
"Isodontia mexicana";69860068;"https://www.inaturalist.org/observations/69860068";"https://inaturalist-open-data.s3.amazonaws.com/photos/113456267/original.jpg";"research";"2016-07-26";2016;48.6322051584;2.3314751654;2;"91700 Sainte-Geneviève-des-Bois, France";"berzou";"k-southwestern-europe"
"Isodontia mexicana";3751313;"https://www.inaturalist.org/observations/3751313";"https://inaturalist-open-data.s3.amazonaws.com/photos/4365551/original.jpg";"research";"2016-07-25";2016;44.46352;-93.177237;NA;"Northfield, Minnesota, United States";"scottking";"k-north-central-u-s-a"
"Isodontia mexicana";5281740;"https://www.inaturalist.org/observations/5281740";"https://inaturalist-open-data.s3.amazonaws.com/photos/6530768/original.jpeg";"research";"2016-07-25";2016;44.6716206161;-92.8522201833;191;"Minnesota, US";"shadoj";"k-north-central-u-s-a"
"Isodontia mexicana";3709650;"https://www.inaturalist.org/observations/3709650";"https://inaturalist-open-data.s3.amazonaws.com/photos/4309106/original.jpeg";"research";"2016-07-20";2016;44.9889932282;-93.1954336166;31;"Falcon Heights, MN, USA";"maribritt";"k-north-central-u-s-a"
"Isodontia mexicana";69860075;"https://www.inaturalist.org/observations/69860075";"https://inaturalist-open-data.s3.amazonaws.com/photos/113456960/original.jpg";"research";"2016-07-19";2016;48.6322446026;2.3312416001;2;"91700 Sainte-Geneviève-des-Bois, France";"berzou";"k-southwestern-europe"
"Isodontia mexicana";69860083;"https://www.inaturalist.org/observations/69860083";"https://inaturalist-open-data.s3.amazonaws.com/photos/113457426/original.jpg";"research";"2016-07-15";2016;48.6322224446;2.331509821;2;"91700 Sainte-Geneviève-des-Bois, France";"berzou";"k-southwestern-europe"
"Isodontia mexicana";67966970;"https://www.inaturalist.org/observations/67966970";"https://inaturalist-open-data.s3.amazonaws.com/photos/109947220/original.jpg";"research";"2016-07-15";2016;45.648942121;11.0407260119;61;"Provincia di Verona, Italia";"nenopighi";"k-southeastern-europe"
"Isodontia mexicana";69740052;"https://www.inaturalist.org/observations/69740052";"https://inaturalist-open-data.s3.amazonaws.com/photos/113230781/original.jpeg";"research";"2016-07-07";2016;44.8982943372;-93.3702924136;4;"Countryside, Edina, MN 55436, USA";"gonodactylus";"k-north-central-u-s-a"
"Isodontia mexicana";19992337;"https://www.inaturalist.org/observations/19992337";"https://inaturalist-open-data.s3.amazonaws.com/photos/30856681/original.jpg";"research";"2016-07-07";2016;43.7465678005;-79.8040248799;2;"Brampton, ON, Canada";"bob15noble";"k-eastern-canada"
"Isodontia mexicana";3634865;"https://www.inaturalist.org/observations/3634865";"https://inaturalist-open-data.s3.amazonaws.com/photos/4201095/original.JPG";"research";"2016-07-06";2016;32.3116643906;-97.0159377106;126;"Maypearl, TX, USA";"cgritz";"k-south-central-u-s-a"
"Isodontia mexicana";3589864;"https://www.inaturalist.org/observations/3589864";"https://inaturalist-open-data.s3.amazonaws.com/photos/4158665/original.jpg";"research";"2016-07-01";2016;44.46842;-93.180187;NA;"Northfield, Minnesota, United States";"scottking";"k-north-central-u-s-a"
"Isodontia mexicana";116247191;"https://www.inaturalist.org/observations/116247191";"https://static.inaturalist.org/photos/196209939/original.jpg";"research";"2016-06-20";2016;42.1769227992;2.472533747;61;"Girona, Espanya";"xamba";"k-southwestern-europe"
"Isodontia mexicana";3922986;"https://www.inaturalist.org/observations/3922986";"https://inaturalist-open-data.s3.amazonaws.com/photos/4615829/original.jpeg";"research";"2016-06-20";2016;42.467512;9.473267;53;"20213 Castellare-Di-Casinca, France";"zanskar";"k-southwestern-europe"
"Isodontia mexicana";3500583;"https://www.inaturalist.org/observations/3500583";"https://inaturalist-open-data.s3.amazonaws.com/photos/4072807/original.jpg";"research";"2016-06-18";2016;40.498381;-74.432759;NA;"New Jersey, United States";"anita363";"k-northeastern-u-s-a"
"Isodontia mexicana";14334545;"https://www.inaturalist.org/observations/14334545";"https://inaturalist-open-data.s3.amazonaws.com/photos/21298080/original.jpeg";"research";"2016-06-17";2016;34.1612849243;-81.1746806527;31;"South Carolina, US";"hflamholtz";"k-southeastern-u-s-a"
"Isodontia mexicana";3477169;"https://www.inaturalist.org/observations/3477169";"https://inaturalist-open-data.s3.amazonaws.com/photos/4042275/original.JPG";"research";"2016-06-16";2016;41.9712290786;-88.0265215331;30;"Illinois, US";"molanic";"k-north-central-u-s-a"
"Isodontia mexicana";3442207;"https://www.inaturalist.org/observations/3442207";"https://inaturalist-open-data.s3.amazonaws.com/photos/3990827/original.jpg";"research";"2016-06-12";2016;44.7745965648;-93.4316198527;22;"6813 Cambridge Rd, Shakopee, MN, US";"jarnskegg";"k-north-central-u-s-a"
"Isodontia mexicana";3429477;"https://www.inaturalist.org/observations/3429477";"https://inaturalist-open-data.s3.amazonaws.com/photos/3972828/original.JPG";"research";"2016-06-08";2016;32.788992;-96.843037;4;"Bickers Park, Dallas, Texas";"sambiology";"k-south-central-u-s-a"
"Isodontia mexicana";3379760;"https://www.inaturalist.org/observations/3379760";"https://inaturalist-open-data.s3.amazonaws.com/photos/3904391/original.jpg";"research";"2016-06-04";2016;29.5370357344;-95.5691873376;5;"6003 Solara Ledge Ln, Sugar Land, TX, US";"serracaris";"k-south-central-u-s-a"
"Isodontia mexicana";3382303;"https://www.inaturalist.org/observations/3382303";"https://inaturalist-open-data.s3.amazonaws.com/photos/3908332/original.jpg";"research";"2016-06-04";2016;44.263442;19.897508;5;"Valjevo, Serbia";"alderash";"k-southeastern-europe"
"Isodontia mexicana";3191055;"https://www.inaturalist.org/observations/3191055";"https://inaturalist-open-data.s3.amazonaws.com/photos/3693276/original.JPG";"research";"2016-05-16";2016;32.311411;-97.014929;5811;"Maypearl, TX";"cgritz";"k-south-central-u-s-a"
"Isodontia mexicana";3182363;"https://www.inaturalist.org/observations/3182363";"https://inaturalist-open-data.s3.amazonaws.com/photos/3681542/original.JPG";"research";"2016-05-15";2016;32.311411;-97.014929;5811;"Maypearl, TX";"cgritz";"k-south-central-u-s-a"
"Isodontia mexicana";3093573;"https://www.inaturalist.org/observations/3093573";"https://inaturalist-open-data.s3.amazonaws.com/photos/3568034/original.jpg";"research";"2016-05-03";2016;30.45395;-97.7657883333;NA;"Williamson, Texas, United States";"oz4caster";"k-south-central-u-s-a"
"Isodontia mexicana";2362643;"https://www.inaturalist.org/observations/2362643";"https://inaturalist-open-data.s3.amazonaws.com/photos/2628744/original.JPG";"research";"2015-11-07";2015;32.740906;-97.363145;4;"Tarrant County, US-TX, US";"sambiology";"k-south-central-u-s-a"
"Isodontia mexicana";16152883;"https://www.inaturalist.org/observations/16152883";"https://inaturalist-open-data.s3.amazonaws.com/photos/24213128/original.jpg";"research";"2015-10-11";2015;40.071938;-88.2911532;188;"Pine Valley Dr, Champaign, IL 61822, USA";"edanko";"k-north-central-u-s-a"
"Isodontia mexicana";39458304;"https://www.inaturalist.org/observations/39458304";"https://inaturalist-open-data.s3.amazonaws.com/photos/62606528/original.jpg";"research";"2015-08-27";2015;43.0135416168;1.4302979759;15;"09240 La Bastide-de-Sérou, France";"philipmarkosso";"k-southwestern-europe"
"Isodontia mexicana";155643134;"https://www.inaturalist.org/observations/155643134";"https://inaturalist-open-data.s3.amazonaws.com/photos/269065682/original.jpeg";"research";"2015-08-24";2015;46.8220443302;15.8943084199;8;"Südoststeiermark, Österreich";"bernardwieser";"k-middle-europe"
"Isodontia mexicana";68344231;"https://www.inaturalist.org/observations/68344231";"https://inaturalist-open-data.s3.amazonaws.com/photos/110638558/original.jpg";"research";"2015-08-23";2015;48.6323161665;2.3311825794;2;"91700 Sainte-Geneviève-des-Bois, France";"berzou";"k-southwestern-europe"
"Isodontia mexicana";162477132;"https://www.inaturalist.org/observations/162477132";"https://inaturalist-open-data.s3.amazonaws.com/photos/280943244/original.jpg";"research";"2015-08-21";2015;42.72325762;11.2920157729;887;"Provincia di Grosseto, Italia";"celia-sallice";"k-southeastern-europe"
"Isodontia mexicana";68343934;"https://www.inaturalist.org/observations/68343934";"https://inaturalist-open-data.s3.amazonaws.com/photos/110637646/original.jpg";"research";"2015-08-16";2015;48.6323074926;2.331139223;2;"91700 Sainte-Geneviève-des-Bois, France";"berzou";"k-southwestern-europe"
"Isodontia mexicana";205493786;"https://www.inaturalist.org/observations/205493786";"https://inaturalist-open-data.s3.amazonaws.com/photos/363360099/original.jpg";"research";"2015-08-14";2015;44.394785367;-68.2201847996;80;"Bar Harbor, ME 04609, USA";"jvdwinden";"k-northeastern-u-s-a"
"Isodontia mexicana";23912974;"https://www.inaturalist.org/observations/23912974";"https://inaturalist-open-data.s3.amazonaws.com/photos/36995178/original.jpg";"research";"2015-08-12";2015;47.9949760152;2.7260396122;1;"Montargis, France";"photomatisme";"k-southwestern-europe"
"Isodontia mexicana";34276414;"https://www.inaturalist.org/observations/34276414";"https://inaturalist-open-data.s3.amazonaws.com/photos/53922872/original.jpeg";"research";"2015-08-10";2015;35.6464944121;-78.8985026062;11;"North Carolina, US";"davidenrique";"k-southeastern-u-s-a"
"Isodontia mexicana";18358448;"https://www.inaturalist.org/observations/18358448";"https://inaturalist-open-data.s3.amazonaws.com/photos/28056791/original.jpg";"research";"2015-08-08";2015;45.717;-84.677;NA;"Cheboygan County, MI, USA";"ryan84collections";"k-northeastern-u-s-a"
"Isodontia mexicana";340785616;"https://www.inaturalist.org/observations/340785616";"https://inaturalist-open-data.s3.amazonaws.com/photos/620226653/original.jpg";"research";"2015-08-06";2015;44.9358817927;1.4371344984;8;"46200 Souillac, Frankrijk";"wimhaze";"k-southwestern-europe"
"Isodontia mexicana";9068394;"https://www.inaturalist.org/observations/9068394";"https://inaturalist-open-data.s3.amazonaws.com/photos/12245995/original.jpg";"research";"2015-08-04";2015;44.8998898;-93.4755314;183;"Lake Shore Ave, Minnetonka, MN 55345, USA";"heatherholm";"k-north-central-u-s-a"
"Isodontia mexicana";17822437;"https://www.inaturalist.org/observations/17822437";"https://inaturalist-open-data.s3.amazonaws.com/photos/27200220/original.jpg";"research";"2015-08-03";2015;19.6816007071;-156.030199699;1000;"Kalaoa, HI 96740, USA";"mlodinow";"k-north-central-pacific"
"Isodontia mexicana";340988987;"https://www.inaturalist.org/observations/340988987";"https://static.inaturalist.org/photos/620643128/original.jpg";"research";"2015-08-01";2015;40.6425;-73.968334;NA;"Beverly Square East, New York, United States";"xris";"k-northeastern-u-s-a"
"Isodontia mexicana";1823324;"https://www.inaturalist.org/observations/1823324";"https://static.inaturalist.org/photos/2211790/original.jpg";"research";"2015-08-01";2015;39.2480266667;-76.8215333333;NA;"Howard, Maryland, United States";"treichard";"k-southeastern-u-s-a"
"Isodontia mexicana";70324492;"https://www.inaturalist.org/observations/70324492";"https://inaturalist-open-data.s3.amazonaws.com/photos/114300305/original.jpg";"research";"2015-07-31";2015;49.4787637;8.5277054;188;"Lauffener Str., 68259 Mannheim, Deutschland";"kboh";"k-middle-europe"
"Isodontia mexicana";46126320;"https://www.inaturalist.org/observations/46126320";"https://inaturalist-open-data.s3.amazonaws.com/photos/73157584/original.jpeg";"research";"2015-07-28";2015;45.4583983103;4.2639281837;61;"Saint-Victor sur Loire, 42230 Saint-Étienne, France";"mickvil";"k-southwestern-europe"
"Isodontia mexicana";134413066;"https://www.inaturalist.org/observations/134413066";"https://inaturalist-open-data.s3.amazonaws.com/photos/229100572/original.jpeg";"research";"2015-07-27";2015;45.7576648992;4.8027878131;10;"Parc de la Mairie du 5ème, 69005 Lyon, France";"philippe_geniez";"k-southwestern-europe"
"Isodontia mexicana";78695514;"https://www.inaturalist.org/observations/78695514";"https://inaturalist-open-data.s3.amazonaws.com/photos/128820906/original.jpg";"research";"2015-07-21";2015;48.8108127109;2.0891157804;61;"78000 Versailles, France";"michel-r";"k-southwestern-europe"
"Isodontia mexicana";84062468;"https://www.inaturalist.org/observations/84062468";"https://inaturalist-open-data.s3.amazonaws.com/photos/138122388/original.jpeg";"research";"2015-07-20";2015;41.8910723062;-88.0418180187;30;"Illinois, US";"molanic";"k-north-central-u-s-a"
"Isodontia mexicana";1767302;"https://www.inaturalist.org/observations/1767302";"https://inaturalist-open-data.s3.amazonaws.com/photos/2137186/original.jpg";"research";"2015-07-13";2015;37.8530283333;-122.2569966667;NA;"6458 Colby St, Berkeley, CA, US";"tiwane";"k-southwestern-u-s-a"
"Isodontia mexicana";28467722;"https://www.inaturalist.org/observations/28467722";"https://inaturalist-open-data.s3.amazonaws.com/photos/244324546/original.jpg";"research";"2015-07-13";2015;42.6814245;-71.1179748;184;"137 Andover St, North Andover, MA 01845, USA";"nomolosx";"k-northeastern-u-s-a"
"Isodontia mexicana";1750995;"https://www.inaturalist.org/observations/1750995";"https://inaturalist-open-data.s3.amazonaws.com/photos/2125149/original.jpg";"research";"2015-07-12";2015;42.664596;-73.258177;24;"Berkshire County, US-MA, US";"pleary";"k-northeastern-u-s-a"
"Isodontia mexicana";253595424;"https://www.inaturalist.org/observations/253595424";"https://inaturalist-open-data.s3.amazonaws.com/photos/454105080/original.jpeg";"research";"2015-07-11";2015;48.3511519607;16.2598769208;90;"St. Andrä-Wördern, Österreich";"marianne008";"k-middle-europe"
"Isodontia mexicana";224512104;"https://www.inaturalist.org/observations/224512104";"https://inaturalist-open-data.s3.amazonaws.com/photos/397917347/original.jpeg";"research";"2015-07-10";2015;42.9815360182;-79.0728696917;43;"Ontario, CA";"gzoo";"k-eastern-canada"
"Isodontia mexicana";6708094;"https://www.inaturalist.org/observations/6708094";"https://inaturalist-open-data.s3.amazonaws.com/photos/8510378/original.jpg";"research";"2015-07-09";2015;43.036639;-81.221588;1539;"London, Ontario";"ryanhodnett";"k-eastern-canada"
"Isodontia mexicana";1720250;"https://www.inaturalist.org/observations/1720250";"https://inaturalist-open-data.s3.amazonaws.com/photos/2083860/original.jpg";"research";"2015-07-03";2015;42.3886;-71.149125;NA;"Middlesex, Massachusetts, United States";"maractwin";"k-northeastern-u-s-a"
"Isodontia mexicana";4195805;"https://www.inaturalist.org/observations/4195805";"https://inaturalist-open-data.s3.amazonaws.com/photos/4999177/original.jpeg";"research";"2015-07-03";2015;44.7392004;-73.1301205;9403;"Georgia, VT, USA";"judywelna";"k-northeastern-u-s-a"
"Isodontia mexicana";66844111;"https://www.inaturalist.org/observations/66844111";"https://inaturalist-open-data.s3.amazonaws.com/photos/107851318/original.jpg";"research";"2015-07-02";2015;43.618843;-72.532115;NA;"Woodstock, VT, USA";"woodstocknaturalist";"k-northeastern-u-s-a"
"Isodontia mexicana";372079529;"https://www.inaturalist.org/observations/372079529";"https://inaturalist-open-data.s3.amazonaws.com/photos/679864789/original.jpg";"research";"2015-07-02";2015;47.3527777778;1.7577777778;NA;"41200 Romorantin-Lanthenay, France";"lahauteroche";"k-southwestern-europe"
