"SampleID";"scientific_name";"latitude";"longitude";"url";"image_url";"observed_on";"positional_accuracy";"year";"species_exp_original";"species_exp";"genus_exp_original";"genus_exp";"family_exp_original";"family_exp";"type";"colour";"interaction"
812;"Isodontia mexicana";43.47125421;-79.94986589;"https://www.inaturalist.org/observations/57865121";"https://static.inaturalist.org/photos/92336258/medium.jpg";"28/08/2020";22;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
813;"Isodontia mexicana";42.32137167;-72.6783;"https://www.inaturalist.org/observations/57858509";"https://inaturalist-open-data.s3.amazonaws.com/photos/92325125/medium.jpeg";"11/08/2020";;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
822;"Isodontia mexicana";48.21648778;16.44237913;"https://www.inaturalist.org/observations/57725368";"https://inaturalist-open-data.s3.amazonaws.com/photos/92104073/medium.jpg";"27/08/2020";5;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
826;"Isodontia mexicana";45.46399065;-75.48619452;"https://www.inaturalist.org/observations/57653989";"https://inaturalist-open-data.s3.amazonaws.com/photos/91984979/medium.jpg";"26/08/2020";3674;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
827;"Isodontia mexicana";43.6868636;-79.3297883;"https://www.inaturalist.org/observations/57652799";"https://static.inaturalist.org/photos/91983138/medium.jpeg";"26/08/2020";14;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
848;"Isodontia mexicana";38.83198528;-77.05267995;"https://www.inaturalist.org/observations/57350036";"https://static.inaturalist.org/photos/91467979/medium.jpg";"23/08/2020";30;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
856;"Isodontia mexicana";48.19867667;15.08027729;"https://www.inaturalist.org/observations/57216081";"https://static.inaturalist.org/photos/91245637/medium.jpg";"22/08/2020";33;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
882;"Isodontia mexicana";38.83207167;-77.05280283;"https://www.inaturalist.org/observations/56840886";"https://static.inaturalist.org/photos/90611440/medium.jpg";"18/08/2020";10;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
887;"Isodontia mexicana";49.96481407;8.05413032;"https://www.inaturalist.org/observations/56734801";"https://inaturalist-open-data.s3.amazonaws.com/photos/90432545/medium.jpeg";"17/07/2020";31;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
892;"Isodontia mexicana";44.809775;-72.19896667;"https://www.inaturalist.org/observations/56645690";"https://inaturalist-open-data.s3.amazonaws.com/photos/90283595/medium.jpg";"16/08/2020";4;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
923;"Isodontia mexicana";41.62556313;-80.35557032;"https://www.inaturalist.org/observations/56268289";"https://inaturalist-open-data.s3.amazonaws.com/photos/89656633/medium.jpeg";"12/08/2020";166;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
935;"Isodontia mexicana";45.46399065;-75.48619452;"https://www.inaturalist.org/observations/56056598";"https://inaturalist-open-data.s3.amazonaws.com/photos/89300428/medium.jpg";"10/08/2020";3674;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
938;"Isodontia mexicana";37.53733326;-77.48787144;"https://www.inaturalist.org/observations/55957379";"https://static.inaturalist.org/photos/89135189/medium.jpg";"05/08/2020";10;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
967;"Isodontia mexicana";42.429015;-76.471122;"https://www.inaturalist.org/observations/55549416";"https://static.inaturalist.org/photos/88459022/medium.jpeg";"05/08/2020";43;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
968;"Isodontia mexicana";43.63696996;-79.51477073;"https://www.inaturalist.org/observations/55539058";"https://inaturalist-open-data.s3.amazonaws.com/photos/88443007/medium.jpeg";"05/08/2020";1;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
969;"Isodontia mexicana";44.02670283;4.91313333;"https://www.inaturalist.org/observations/55528173";"https://static.inaturalist.org/photos/88425774/medium.jpg";"05/08/2020";6;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
974;"Isodontia mexicana";43.52661592;-80.23799414;"https://www.inaturalist.org/observations/55431677";"https://inaturalist-open-data.s3.amazonaws.com/photos/88264022/medium.jpeg";"04/08/2020";191;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
975;"Isodontia mexicana";40.29750833;-75.06250833;"https://www.inaturalist.org/observations/55430994";"https://inaturalist-open-data.s3.amazonaws.com/photos/88267406/medium.jpg";"04/08/2020";65;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
977;"Isodontia mexicana";47.554055;-122.1174145;"https://www.inaturalist.org/observations/55409246";"https://inaturalist-open-data.s3.amazonaws.com/photos/88228252/medium.jpeg";"04/08/2020";325;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
988;"Isodontia mexicana";41.53188656;-87.89445292;"https://www.inaturalist.org/observations/55211278";"https://inaturalist-open-data.s3.amazonaws.com/photos/87897812/medium.jpeg";"02/08/2020";2;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
991;"Isodontia mexicana";44.22595973;-69.77879483;"https://www.inaturalist.org/observations/55171761";"https://inaturalist-open-data.s3.amazonaws.com/photos/87832041/medium.jpg";"02/08/2020";22;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
994;"Isodontia mexicana";47.67201966;-122.3257266;"https://www.inaturalist.org/observations/55109077";"https://inaturalist-open-data.s3.amazonaws.com/photos/87729483/medium.jpeg";"01/08/2020";159;2020;"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1075;"Isodontia mexicana";44.50530338;7.696995679;"https://www.inaturalist.org/observations/52819414";"https://inaturalist-open-data.s3.amazonaws.com/photos/83983030/medium.jpeg";"12/07/2020";726;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1076;"Isodontia mexicana";39.11397423;-84.49101647;"https://www.inaturalist.org/observations/52786464";"https://static.inaturalist.org/photos/83890791/medium.jpeg";"15/06/2020";190;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1086;"Isodontia mexicana";37.57383347;-122.0496368;"https://www.inaturalist.org/observations/52527191";"https://inaturalist-open-data.s3.amazonaws.com/photos/83506473/medium.jpeg";"09/07/2020";;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1089;"Isodontia mexicana";37.57383728;-122.0495987;"https://www.inaturalist.org/observations/52402293";"https://inaturalist-open-data.s3.amazonaws.com/photos/83299690/medium.jpeg";"08/07/2020";;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1108;"Isodontia mexicana";46.78861462;15.69019393;"https://www.inaturalist.org/observations/51957520";"https://inaturalist-open-data.s3.amazonaws.com/photos/82574930/medium.jpeg";"04/07/2020";359;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1118;"Isodontia mexicana";38.83191569;-77.05276383;"https://www.inaturalist.org/observations/51480236";"https://static.inaturalist.org/photos/81797195/medium.jpg";"30/06/2020";10;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1122;"Isodontia mexicana";48.4557555;7.887744591;"https://www.inaturalist.org/observations/51396208";"https://inaturalist-open-data.s3.amazonaws.com/photos/81652822/medium.jpeg";"27/06/2020";179;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1126;"Isodontia mexicana";48.840429;0.135801;"https://www.inaturalist.org/observations/51249587";"https://static.inaturalist.org/photos/81410784/medium.jpg";"28/06/2020";;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1131;"Isodontia mexicana";43.19404305;6.009222353;"https://www.inaturalist.org/observations/51086482";"https://inaturalist-open-data.s3.amazonaws.com/photos/81151495/medium.jpg";"27/06/2020";8;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1133;"Isodontia mexicana";38.83198096;-77.05290534;"https://www.inaturalist.org/observations/50809016";"https://static.inaturalist.org/photos/80700374/medium.jpg";"24/06/2020";10;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1137;"Isodontia mexicana";29.44675482;-95.48713173;"https://www.inaturalist.org/observations/50705170";"https://inaturalist-open-data.s3.amazonaws.com/photos/80534129/medium.jpg";"23/06/2020";;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1150;"Isodontia mexicana";48.45569066;7.887687559;"https://www.inaturalist.org/observations/49495950";"https://inaturalist-open-data.s3.amazonaws.com/photos/78566538/medium.jpeg";"13/06/2020";8;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1156;"Isodontia mexicana";48.22087052;16.37920326;"https://www.inaturalist.org/observations/49047798";"https://inaturalist-open-data.s3.amazonaws.com/photos/77849370/medium.jpg";"09/06/2020";62;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1158;"Isodontia mexicana";38.00238486;-122.5275121;"https://www.inaturalist.org/observations/48943539";"https://static.inaturalist.org/photos/77679886/medium.jpg";"08/06/2020";8;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1165;"Isodontia mexicana";41.31393247;19.43962335;"https://www.inaturalist.org/observations/48114916";"https://static.inaturalist.org/photos/76329143/medium.jpeg";"01/06/2020";100;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1176;"Isodontia mexicana";38.0524037;-122.2266537;"https://www.inaturalist.org/observations/43514431";"https://inaturalist-open-data.s3.amazonaws.com/photos/69037968/medium.jpeg";"25/04/2020";49;2020;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1182;"Isodontia mexicana";45.42255833;-75.687675;"https://www.inaturalist.org/observations/107086783";"https://inaturalist-open-data.s3.amazonaws.com/photos/180011434/medium.jpeg";"03/07/2021";;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1185;"Isodontia mexicana";26.2906495;-98.1352817;"https://www.inaturalist.org/observations/106400756";"https://inaturalist-open-data.s3.amazonaws.com/photos/178728276/medium.jpeg";"06/11/2021";199;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1196;"Isodontia mexicana";38.90202031;-77.45498111;"https://www.inaturalist.org/observations/104148579";"https://inaturalist-open-data.s3.amazonaws.com/photos/174479158/medium.jpeg";"01/06/2021";8;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1204;"Isodontia mexicana";31.48842627;-97.28621213;"https://www.inaturalist.org/observations/100442129";"https://inaturalist-open-data.s3.amazonaws.com/photos/167640213/medium.jpg";"06/11/2021";31;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1208;"Isodontia mexicana";47.67026833;16.13271667;"https://www.inaturalist.org/observations/100005981";"https://inaturalist-open-data.s3.amazonaws.com/photos/166845254/medium.jpeg";"16/10/2021";;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1209;"Isodontia mexicana";47.67043833;16.13256167;"https://www.inaturalist.org/observations/99819072";"https://inaturalist-open-data.s3.amazonaws.com/photos/166483058/medium.jpeg";"04/10/2021";;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1221;"Isodontia mexicana";43.05264821;0.160238519;"https://www.inaturalist.org/observations/98285131";"https://static.inaturalist.org/photos/163601049/medium.jpeg";"15/10/2021";7;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1230;"Isodontia mexicana";38.94156055;-77.35548831;"https://www.inaturalist.org/observations/97507237";"https://inaturalist-open-data.s3.amazonaws.com/photos/162175285/medium.jpg";"07/10/2021";2;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1247;"Isodontia mexicana";44.840798;-93.2982799;"https://www.inaturalist.org/observations/96185770";"https://static.inaturalist.org/photos/159764270/medium.jpeg";"18/09/2021";8350;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1248;"Isodontia mexicana";29.6156921;-95.5166802;"https://www.inaturalist.org/observations/96178179";"https://inaturalist-open-data.s3.amazonaws.com/photos/159749303/medium.jpeg";"24/09/2021";198;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1250;"Isodontia mexicana";45.76224045;5.085593183;"https://www.inaturalist.org/observations/96005861";"https://inaturalist-open-data.s3.amazonaws.com/photos/159444845/medium.jpeg";"10/09/2021";18;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1255;"Isodontia mexicana";47.554055;-122.1174145;"https://www.inaturalist.org/observations/95877734";"https://inaturalist-open-data.s3.amazonaws.com/photos/159219781/medium.jpeg";"20/09/2021";325;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1256;"Isodontia mexicana";38.051973;-122.2269839;"https://www.inaturalist.org/observations/95818598";"https://inaturalist-open-data.s3.amazonaws.com/photos/159116687/medium.jpeg";"22/09/2021";36;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1258;"Isodontia mexicana";42.66674086;-71.60447843;"https://www.inaturalist.org/observations/95708847";"https://inaturalist-open-data.s3.amazonaws.com/photos/158919805/medium.jpg";"19/09/2021";31;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1260;"Isodontia mexicana";50.12114717;8.669061667;"https://www.inaturalist.org/observations/95645351";"https://inaturalist-open-data.s3.amazonaws.com/photos/158806781/medium.jpg";"21/09/2021";5;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1262;"Isodontia mexicana";48.11992598;16.861079;"https://www.inaturalist.org/observations/95528324";"https://static.inaturalist.org/photos/158602431/medium.jpeg";"20/09/2021";9;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1265;"Isodontia mexicana";38.051973;-122.2269839;"https://www.inaturalist.org/observations/95475294";"https://inaturalist-open-data.s3.amazonaws.com/photos/158506564/medium.jpeg";"19/09/2021";36;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1269;"Isodontia mexicana";38.051973;-122.2269839;"https://www.inaturalist.org/observations/95356287";"https://inaturalist-open-data.s3.amazonaws.com/photos/158295183/medium.jpeg";"18/09/2021";36;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1275;"Isodontia mexicana";38.051973;-122.2269839;"https://www.inaturalist.org/observations/95092793";"https://inaturalist-open-data.s3.amazonaws.com/photos/157825426/medium.jpeg";"16/09/2021";35;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1276;"Isodontia mexicana";48.7039121;2.070808;"https://www.inaturalist.org/observations/95058472";"https://inaturalist-open-data.s3.amazonaws.com/photos/157764270/medium.jpeg";"14/09/2021";;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1280;"Isodontia mexicana";47.554055;-122.1174145;"https://www.inaturalist.org/observations/94952556";"https://inaturalist-open-data.s3.amazonaws.com/photos/157568549/medium.jpeg";"13/09/2021";325;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1301;"Isodontia mexicana";48.12367012;16.25331199;"https://www.inaturalist.org/observations/94194770";"https://inaturalist-open-data.s3.amazonaws.com/photos/156229055/medium.jpeg";"02/09/2021";2;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1304;"Isodontia mexicana";45.59566747;-64.95073157;"https://www.inaturalist.org/observations/94096690";"https://inaturalist-open-data.s3.amazonaws.com/photos/156050447/medium.jpg";"04/09/2021";4;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1308;"Isodontia mexicana";46.80043424;16.22931417;"https://www.inaturalist.org/observations/93973958";"https://static.inaturalist.org/photos/155827241/medium.jpeg";"07/09/2021";17362;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1312;"Isodontia mexicana";43.7812451;-79.37655013;"https://www.inaturalist.org/observations/93735919";"https://inaturalist-open-data.s3.amazonaws.com/photos/155396609/medium.jpg";"04/09/2021";678;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1332;"Isodontia mexicana";45.19467108;1.138862595;"https://www.inaturalist.org/observations/92917364";"https://inaturalist-open-data.s3.amazonaws.com/photos/153920849/medium.jpeg";"29/08/2021";10;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1355;"Isodontia mexicana";42.46557397;-70.90286397;"https://www.inaturalist.org/observations/92262911";"https://inaturalist-open-data.s3.amazonaws.com/photos/152738914/medium.jpeg";"23/08/2021";;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1369;"Isodontia mexicana";48.77887114;2.189671167;"https://www.inaturalist.org/observations/91826864";"https://inaturalist-open-data.s3.amazonaws.com/photos/151955029/medium.jpg";"20/08/2021";25;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1371;"Isodontia mexicana";52.27075796;10.53363786;"https://www.inaturalist.org/observations/91742602";"https://inaturalist-open-data.s3.amazonaws.com/photos/151802178/medium.jpg";"19/08/2021";153;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1385;"Isodontia mexicana";38.051973;-122.2269839;"https://www.inaturalist.org/observations/91444554";"https://inaturalist-open-data.s3.amazonaws.com/photos/151258959/medium.jpeg";"16/08/2021";31;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1389;"Isodontia mexicana";38.051973;-122.2269839;"https://www.inaturalist.org/observations/91353813";"https://inaturalist-open-data.s3.amazonaws.com/photos/151090676/medium.jpeg";"15/08/2021";42;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1397;"Isodontia mexicana";38.051973;-122.2269839;"https://www.inaturalist.org/observations/91212022";"https://inaturalist-open-data.s3.amazonaws.com/photos/150837275/medium.jpeg";"14/08/2021";36;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1404;"Isodontia mexicana";34.7239731;-86.4996546;"https://www.inaturalist.org/observations/91071320";"https://static.inaturalist.org/photos/150583812/medium.jpeg";"24/07/2021";37226;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1405;"Isodontia mexicana";38.051973;-122.2269839;"https://www.inaturalist.org/observations/91061824";"https://inaturalist-open-data.s3.amazonaws.com/photos/150566866/medium.jpeg";"13/08/2021";42;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1431;"Isodontia mexicana";38.051973;-122.2269839;"https://www.inaturalist.org/observations/90725536";"https://inaturalist-open-data.s3.amazonaws.com/photos/149970529/medium.jpeg";"10/08/2021";42;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1432;"Isodontia mexicana";38.051973;-122.2269839;"https://www.inaturalist.org/observations/90723630";"https://inaturalist-open-data.s3.amazonaws.com/photos/149967361/medium.jpeg";"10/08/2021";45;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1436;"Isodontia mexicana";52.27116005;10.53171381;"https://www.inaturalist.org/observations/90675571";"https://inaturalist-open-data.s3.amazonaws.com/photos/149882772/medium.jpeg";"10/08/2021";10;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1462;"Isodontia mexicana";37.73281631;-77.63711148;"https://www.inaturalist.org/observations/89961236";"https://inaturalist-open-data.s3.amazonaws.com/photos/148612100/medium.jpeg";"19/07/2021";31;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1463;"Isodontia mexicana";39.22837629;-84.38732535;"https://www.inaturalist.org/observations/89927385";"https://static.inaturalist.org/photos/148555795/medium.jpg";"04/08/2021";36;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1469;"Isodontia mexicana";47.683032;-122.258252;"https://www.inaturalist.org/observations/89838825";"https://inaturalist-open-data.s3.amazonaws.com/photos/148398799/medium.jpg";"03/08/2021";178;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1471;"Isodontia mexicana";45.57999439;5.85654086;"https://www.inaturalist.org/observations/89798012";"https://inaturalist-open-data.s3.amazonaws.com/photos/148329009/medium.jpeg";"02/08/2021";4;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1472;"Isodontia mexicana";41.97635592;-87.73869995;"https://www.inaturalist.org/observations/89743115";"https://inaturalist-open-data.s3.amazonaws.com/photos/148221650/medium.jpeg";"02/08/2021";15;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1477;"Isodontia mexicana";43.665145;3.546633333;"https://www.inaturalist.org/observations/89662761";"https://inaturalist-open-data.s3.amazonaws.com/photos/148090744/medium.jpeg";"01/08/2021";;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1489;"Isodontia mexicana";44.8402839;-0.4060803;"https://www.inaturalist.org/observations/89051359";"https://static.inaturalist.org/photos/147012463/medium.jpeg";"29/07/2021";;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1492;"Isodontia mexicana";47.358925;-122.2361367;"https://www.inaturalist.org/observations/89000299";"https://static.inaturalist.org/photos/146918976/medium.jpg";"28/07/2021";4;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1502;"Isodontia mexicana";44.86506413;1.291758301;"https://www.inaturalist.org/observations/88671752";"https://inaturalist-open-data.s3.amazonaws.com/photos/146332599/medium.jpeg";"26/07/2021";1706;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1510;"Isodontia mexicana";48.44917324;7.864802977;"https://www.inaturalist.org/observations/88519244";"https://inaturalist-open-data.s3.amazonaws.com/photos/146060522/medium.jpeg";"21/07/2021";32;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1522;"Isodontia mexicana";50.06699408;14.42669302;"https://www.inaturalist.org/observations/88233983";"https://static.inaturalist.org/photos/145557063/medium.jpeg";"23/07/2021";38;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1523;"Isodontia mexicana";48.1351253;11.5819806;"https://www.inaturalist.org/observations/88225229";"https://inaturalist-open-data.s3.amazonaws.com/photos/145542233/medium.jpg";"22/07/2021";16346;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
1528;"Isodontia mexicana";47.59230791;9.06610217;"https://www.inaturalist.org/observations/87925889";"https://static.inaturalist.org/photos/145015311/medium.jpeg";"20/07/2021";3623;2021;"noflower";"unidentifiable";"noflower";"unidentifiable";"unidentifiable";"unidentifiable";"plant_no_flower";"noflower";"resting"
